x,y,token
-35.44423,-5.7495203,بوگیر
-52.977043,-2.035674,رایحه
-24.652529,32.171127,شدت
46.422947,18.462088,ساکن
-40.117607,0.44294676,تنفس
-14.4829035,43.46218,کشید
-56.217228,17.207188,احساس
32.955624,24.038918,میکنید
19.62337,46.631287,اضافه
-48.16689,4.567668,ماده
-40.739742,-2.7023284,ریه
31.321146,24.695478,هاتون
26.836634,23.361155,قضاوت
8.704643,33.240547,هرکس
-12.13198,32.778896,خوشش
14.526765,-21.783298,پرسید
-29.309778,21.47478,خاصی
-12.425955,34.66641,نبودم
13.065001,24.651598,سلامتی
-47.94986,4.5403543,مضر
-56.557087,2.8752422,دوسش
34.92082,30.107803,مشکلات
-6.701864,39.012676,یکساله
21.366957,43.773605,جهت
4.966077,53.894844,باتری
40.91612,29.715254,هنگ
-27.185678,19.256393,بودنشه
-41.712067,31.44234,مقدار
-29.30007,34.92265,شله
29.993183,39.70222,کمتر
-54.016804,12.61478,چربه
45.158466,32.115505,لپتاپ
-8.143958,40.299873,دارمش
42.2849,30.838789,گرافیکش
-0.17262481,-1.7228229,لپتاپی
41.393112,39.595306,امکانات
30.599796,21.26194,نمیکنید
39.28256,2.9171066,لپتاپم
21.034075,51.253155,نقاط
20.997097,51.23356,ضعف
-18.246317,28.775276,نظیره
-37.823776,37.35055,نصب
20.637764,32.209175,تشکر
3.6317928,46.024635,میلیون
-33.240425,25.789742,دوطرف
-24.62519,-17.706547,اونارو
13.636005,33.044445,نیاوردن
23.295588,38.451717,واقع
-2.9619656,37.523197,دیدیم
13.6992,42.4359,آوردن
33.87086,23.824188,دارین
34.270042,25.200823,بخرین
-12.210787,32.59479,خوششون
3.78161,15.545992,انصافاً
43.59357,29.398287,کنسول
48.86385,20.051708,پشیمان
5.1517167,33.90298,بیخود
-6.852305,39.279278,دوماه
16.08307,42.20703,نشده
-35.871765,31.508308,فنر
-36.454353,32.26376,درب
-12.201053,46.19988,خراب
-49.44301,22.636152,سر
-18.16443,-7.0118093,وصدا
2.8995357,55.34259,شارژر
3.2142804,54.012215,فست
23.889376,35.54478,اصل
-21.422651,15.765852,اجزای
-15.163557,43.97013,افتاد
-2.6763127,58.104855,اسپیکر
-2.6864343,57.941906,میکروفون
39.095448,32.98908,کارت
-27.678364,38.439777,نابود
-21.356909,43.738842,خلاصه
3.7098377,44.17138,تخفیف
19.264866,37.28979,کد
40.39439,15.20436,آ
20.641966,49.68937,نداشتن
-14.079634,-35.26093,ترموکوپل
-33.747555,18.007385,ه
13.893631,43.30037,فرستادن
-38.148323,32.10978,شیشه
-33.65751,33.37393,حباب
-28.89886,32.32366,شکسته_بود
-36.099045,28.234835,پلاستیک
9.341127,44.993477,موجود
19.908358,32.280945,جان
9.142401,44.87239,موجودش
-0.89630336,-33.157047,سلا
-37.21924,28.147537,کوله
16.66028,38.247467,تحویل
0.92417544,22.972136,المان
19.171024,26.342957,نظراتم
21.388355,27.009607,مینویسم
30.696796,38.530304,تری
-39.822884,24.822199,نازکی
-26.192423,17.16543,ساخته_شده_است
47.76737,20.612171,نگران
-40.71866,27.763689,سنگ
-37.85305,26.114395,نوک
-39.26887,24.997732,تیزی
-33.61345,34.597984,پاره
-16.491606,37.295174,خاطر
-6.827171,41.475124,گرفتیم
30.498764,39.832733,حجم
1.9382637,43.04865,هفتاد
-42.503437,38.151356,لیتر
15.578608,46.65073,ذکر
25.946999,35.5985,آلمانی
2.061204,45.615273,پنجاه
-5.8606925,16.433094,درمقایسه
-4.7613173,58.339165,ارگونومی
-26.869946,28.320452,پیاده
-27.282776,28.799046,طولانی
-22.998983,51.146637,تنظیم
-37.428345,22.764229,ارتفاع
33.015285,32.677086,محدود
-37.117176,24.558805,بلند
-23.13614,51.062233,حالت
-36.507008,23.779171,کوتاهه
-39.65665,21.771456,قد
-37.14726,28.225302,زیپ
23.653679,48.129066,دسترسی
-25.655281,29.205431,وسایل
-35.02494,33.475384,وسط
-36.544945,31.489052,محفظه
-40.111176,29.302017,کیسه
-37.160492,28.204418,جیب
-33.417324,25.50904,بندها
-38.406555,21.743328,بزرگه
27.759657,38.918858,نجومی
-28.618696,24.224382,مرغوب
-4.539441,-23.202826,کوهنورد
-47.48364,8.863504,حرفه
34.407433,21.937551,نیستید
49.06654,20.192677,متوجه
23.830423,-10.343634,نواقص
19.989794,11.644888,خریدمون
3.1163135,52.69484,قلمی
42.80416,38.53302,آیفون
-12.38459,46.229763,سوخت
-3.4842777,5.6913514,یجورایی
-12.593739,-8.606286,اجبار
5.070153,43.214523,قیمتا
-28.125738,24.671474,رفته
-29.887777,0.7798416,بال
5.7805047,37.691967,خب
-9.874773,41.409782,میبینم
-16.04013,33.09629,دووم
35.868805,42.67733,نمایشش
21.898516,34.524998,بررسی
40.413486,28.622856,روون
39.755116,29.300112,هنگی
-47.75671,-3.9478986,بدش
-2.2847812,57.653988,هندزفری
-28.041872,31.159613,جعبش
-16.958605,34.920242,توقع
41.488777,39.52964,رده
20.594538,49.979023,اینه
38.048782,31.168606,اپ
31.289446,43.516945,فارسی
-23.841602,41.697582,میتونی
7.655846,33.524136,داشته_باشی
38.576023,29.928791,محدودیت
-20.292734,42.442936,شایدم
-17.763746,36.69678,عادت
-10.405778,38.002426,قبلش
-38.39657,21.815702,کوچیک
-7.468584,-15.050654,موقعش
-31.228691,22.569973,ایرادش
30.467886,43.749043,دفترچه
30.427874,43.7479,راهنمای
-34.127514,37.007042,طوری
-8.03803,42.47932,کردیم
25.806208,35.713127,کره
-2.9853165,23.488234,جنوبی
26.00229,45.060345,انجام
-14.621534,-6.1468444,زه
21.388027,48.375034,داخلی
-41.317036,13.837504,متفاوته
-36.92436,30.030487,تکه
-36.503525,-1.0756593,آلبالو
-46.82879,4.2958555,دارو
9.820547,24.31329,کتابی
4.1620636,16.696901,استیو
5.8446107,-4.8307204,جابز
-10.414055,34.65039,تولد
-10.519689,34.5,دخترم
17.490767,22.549791,مسئله
15.494993,46.712025,توضیحات
12.6934,-35.374516,دینی
15.582631,46.627323,درج
20.483637,29.744429,اساس
27.047855,40.855747,واقعی
-41.44828,13.894752,اونی
-41.58939,13.785812,فرق
-31.035364,19.291014,گوشواره
-37.408535,22.455544,میلیمتر
-32.40995,36.851727,کوچکترین
-38.029896,28.120996,آویز
-43.390274,15.60371,ست
20.716019,34.80801,خریدار
8.839454,42.33019,بگید
-21.638155,39.06817,ذوق
-25.212132,40.506046,میزنه
28.893671,34.06645,دنیا
37.50956,34.97581,دیجیتال
5.2205133,44.324886,گرونه
-56.22888,17.216024,حس
-46.89052,16.727991,تمیزی
13.391016,24.705658,بهداشت
-41.654762,-10.822305,آلرژی
-27.496983,50.228508,ایجاد
16.423477,22.505411,اخیرا
42.242607,34.815937,تبلت
20.204393,38.36429,رسانی
38.998108,31.668203,سیستم
39.16628,31.352673,عامل
38.814957,31.162815,اندروید
31.419731,5.0826707,مارشمالو
-15.015165,27.522602,باتوجه
-41.59397,34.301273,فضای
20.731976,49.69765,بزرگترین
31.484232,31.892685,نقص
12.221155,-36.888096,گرفتاری
37.993744,31.62274,دانلود
0.18050222,47.13212,۱
1.4073737,42.336613,۱۹
-17.423525,20.755213,فضا
-27.983067,37.53637,اشغال
-29.007679,6.226181,ثانیا
17.135103,43.793118,گویا
10.623799,12.472774,بقول
28.619106,35.196117,معروف
-53.162464,16.48226,دستمال
-2.1458821,-28.495937,ببندیم
22.258991,41.58938,شرایط
-41.621506,-12.691434,سازگاره
-40.491257,17.031158,منکه
-5.90913,48.287235,ندارم
-7.4711914,31.777252,خوشحالم
-1.7097595,-31.070303,تغییرش
11.902022,39.29294,ندادم
21.278149,21.275034,دوستانیکه
38.980114,30.099613,ارتقا
26.316668,21.982037,قصد
16.227146,-37.94624,دانگرید
16.560257,38.34619,برگشت
16.846775,41.65587,قبلی
48.70236,20.796785,موفق
11.255098,31.907843,خیر
-40.928825,27.610622,فرش
-29.898994,32.759018,کهنه
-42.41056,2.4905806,پوره
3.5410252,36.17056,ا
6.056437,51.788,عمر
18.98706,39.177513,قبول
6.2922406,35.17066,هرجا
-9.481194,39.79377,میرم
5.6917157,35.683872,میپرسن
-51.922344,-2.9988055,عطری
-14.186859,44.71506,زدم
-2.2839694,57.691338,هدفون
2.8074512,45.832787,نصف
-4.996615,30.743708,نمیکردم
6.4833746,36.81275,اینقدر
-50.34197,3.3112557,چای
-55.05568,13.255172,جوش
-18.300936,14.6801405,ره
4.4637475,28.539314,آور
-7.7810225,-47.607002,آبشم
-13.306137,49.434006,تموم
-27.686684,44.1623,شه
-14.922499,43.382874,گذاشتم
-10.258832,43.187283,اومدم
0.21447472,53.895462,سیمش
-50.530582,3.1429243,قهوه
-22.211462,40.308685,ینی
-7.9120293,48.237297,دیرتر
-25.56823,28.790415,خونه
-28.165545,40.6516,آتیش
-7.242438,34.672913,گرفته_بود
-21.070318,-3.7496014,حواس
34.60016,22.077099,هستین
0.66284496,-23.01422,ریسکش
-15.317953,29.867683,ارزه
-8.419373,44.43341,اینم
-42.21203,17.306868,خوشگل
-49.256626,2.183289,چایی
33.869377,24.497463,میخواید
22.01471,28.221117,نقد
-13.008831,42.58329,حسابی
10.109165,24.150723,بخونید
16.628757,-37.83989,خدمتم
7.589508,8.810391,حقیقتش
4.721789,43.8366,گرونی
18.209717,36.928024,شهرستان
-31.660227,31.458973,طلق
-40.338097,32.877182,جلوگیری
-32.78389,36.078297,خش
15.035535,-39.1453,بفکر
-32.38455,33.16349,گلس
34.989346,22.207249,باشید
-20.662361,27.808907,عادی
26.646275,31.485134,قطعا
32.57098,33.703655,زمینه
-2.176148,58.336952,موسیقی
42.466896,37.875763,a
1.3302989,54.822376,مبدل
37.15747,12.65275,Honor
41.78205,37.635334,lite
35.321815,41.80873,حسگر
35.307438,41.887703,انگشت
-35.589928,34.31752,قفل
15.138163,-42.65493,گشایی
35.149055,41.265636,چهره
44.954136,1.8496922,pubg
3.1719434,9.050275,mobile
43.43798,3.715297,real
44.929264,1.7837236,racing
40.342163,28.672897,روان
35.96647,42.463535,نمایش
33.534424,19.493128,بگردین
6.9601016,-27.860943,پیداشون
-42.545635,36.477116,فیلتر
-14.581941,49.249382,شب
31.905664,25.476715,بزنین
-34.584873,22.238926,یکمی
-2.9106576,58.084816,نویز
40.004665,30.660505,رابط
40.009327,30.63396,کاربری
32.765053,5.920344,تم
28.056633,32.101925,مختلف
31.442982,4.577424,اختیارتون
27.826748,-42.28844,بهر
6.347702,46.408653,قیمتی
-14.268201,28.895548,الانش
33.572567,23.661852,ندارید
24.71238,26.103102,اونایی
25.249115,26.169292,نمیکنن
8.185279,21.620165,شادی
-50.007946,1.062338,گل
-23.415283,-20.128902,لیمون
23.643528,48.151836,نیازی
22.564413,27.237118,تعریف
24.8016,34.206783,محصولاتش
-1.18841,19.193813,گویای
-3.2543821,-7.554151,رضایتبخش
22.724438,20.101765,اتفاقا
-16.490034,37.290325,بخاطر
-42.9508,-1.6812897,ترکیبات
-37.72032,18.844881,فری
21.916792,29.295895,عزیزان
8.093484,10.452277,حالتون
-6.484604,39.106625,ماهی
-41.42354,38.43761,خودرو
-41.038483,39.000626,پژو
25.96272,44.939014,توضیح
-34.507305,30.103518,پیچی
-4.7474008,-19.23474,قرق
14.284922,36.924755,مبنی
-26.351225,44.09037,ممکنه
-32.842003,31.513712,برداشتن
-38.344517,34.487152,رینگ
-13.766103,21.192886,بالانس
-40.630917,37.92531,چرخ
18.801733,-34.889225,اهلش
19.55185,22.33313,مشورت
16.089842,34.310463,دزدی
48.918747,20.242126,پشیمون
-54.552273,10.784276,تاثیری
-38.23574,35.68241,جلو
-26.237192,18.290018,ساختار
-35.118774,33.040657,قسمت
-37.25837,31.141111,آچار
42.170273,10.924669,خور
-26.988602,15.575292,بکس
-43.94095,3.1250918,بادی
-32.77883,29.633394,بریده
-27.715145,44.122856,نشه
30.620281,33.250732,هرچند
-27.536436,28.25537,رفتن
0.5405396,25.936707,داشتنش
14.844951,19.252853,اندرکاران
15.585593,19.14042,زحمتکش
-18.293528,28.812103,العادس
-20.485327,30.01323,پایینه
-14.64206,29.437534,نمیرزه
39.19864,8.039148,قدیمیه
-23.908735,3.8158925,میشکند
34.801212,43.29622,لمس
21.11938,43.93972,میکند
10.418743,29.099272,بذاره
9.161652,27.911104,میخرمش
-28.085957,22.245602,شکیل
-32.492134,23.19269,جادار
31.609268,25.694624,بیارین
45.75033,32.135048,لپ
45.87827,32.095997,تاپ
-8.787321,15.229427,کارائی
-21.206923,25.971859,قبولی
-40.136105,24.047651,سبکی
-28.776915,23.06581,ظرافت
-18.683443,19.205023,زیبائی
27.897268,-7.806086,زدنی
-23.010456,28.306627,کارهای
-22.918537,29.230133,روزمره
42.06497,-2.308669,اتوکد
41.282646,26.752544,آفیس
41.616802,27.741251,وب
2.1946363,16.844398,میآید
41.35177,32.292233,گیگابایت
40.397087,33.124092,رم
0.97757685,55.11573,میکرو
45.255302,36.398537,دی
-9.253437,30.85279,سن
42.986305,32.29157,دیسک
30.126049,-36.60562,Flash
30.145958,-36.60716,Memory
3.5432591,53.94427,ظرفیت
30.046993,11.798107,نمایشگرش
-32.80895,32.200962,چسبیده
-47.42099,13.754032,براق
-33.60897,34.44492,کنده
40.606144,26.574278,مالتی
28.402672,28.906921,مفید
38.54883,31.798473,ویندوز
38.659214,31.15335,آپدیت
13.581463,-42.64599,دلگرم
-21.055656,16.445637,نحوی
4.2772145,-11.507902,نگفتم
3.012221,44.643402,تومانی
-37.415565,22.505072,قطر
12.716739,-32.08947,نوشتارش
14.434612,46.396317,نوشته_بود
41.42168,35.667664,m
16.658745,41.44491,خوشبختانه
35.715843,39.013226,f
14.139536,42.622173,فرستادند
-42.15802,36.7666,پمپ
-1.9091325,51.232796,جوهر
28.044777,-0.9677658,بخای
7.0050297,39.77972,بخری
-14.443888,38.614254,دونه
-1.9065042,51.25054,کارتریج
-22.716757,5.4910173,همراش
-27.733252,45.853733,کافیه
4.7367983,54.155056,شارژش
18.525,-3.28077,کارتریجش
2.8629405,11.272397,پلیکان
-34.856674,13.153505,ایکاش
28.27345,38.564735,ارزانتر
-14.229183,29.312613,بااین
21.906813,30.024866,درود
2.960534,21.696165,سالها
15.235545,-7.856331,باریه
18.11345,34.379814,جنسی
-15.953429,4.4950223,عکسهاش
-18.520891,-16.945807,نقاب
-42.12378,18.475725,طرحش
-7.066404,-24.059649,میگیریش
-12.59916,9.490715,کوچولوی
20.410414,33.06537,همکاران
-22.365238,46.376938,کردنش
20.330448,32.841434,متشکرم
29.48982,34.32699,قدیمی
-39.821663,21.931503,گشاد
-38.727894,19.653494,سایزی
36.94496,21.210793,شدیم
-12.178281,44.096912,مرجوعش
-22.886131,37.837303,افتضاح
31.087538,18.703413,خریدن
3.1467361,33.235134,آشغاله
-23.932005,-10.719072,کاورهای
-26.411306,22.944036,باکیفیتی
-35.590652,34.487476,سختی
-14.596951,43.411503,اوردم
-2.883039,29.317507,فایده
39.412487,31.45367,رام
37.241413,28.32243,بوت
32.285114,4.927087,انلاک
29.135489,6.956019,فلشش
-10.066527,41.163746,بلاخره
40.96008,13.015093,w
-31.967855,39.95201,مواظب
14.82975,5.5633297,بازاریابی
37.48774,32.869183,شبکه
37.856842,30.835207,سرچ
37.773712,31.884836,اینترنت
-51.451576,-5.8525352,تکراری
-38.61075,23.655054,کمربند
-33.49723,25.270226,سگک
-24.275167,29.51024,پیک
-24.31104,29.334768,نیک
-10.384571,-38.776737,میخورند
8.72336,22.808626,کتابو
-10.067819,10.327799,خوبع
-7.685423,41.552727,خریده_بودم
-21.431751,14.738568,بازکردن
-20.466455,30.159006,ضعیفه
27.04373,43.36071,تماس
-4.206271,42.399998,گذشته
5.3121376,6.532678,کامتل
34.11434,25.177954,بگیرین
39.08118,18.021427,شخصه
15.592961,8.627276,معتقدم
-13.584859,52.646893,عقربه
-7.6795964,46.559586,بدستم
-11.215834,39.702,میتونستم
-9.909399,44.42127,بگیرم
20.405577,44.674683,ضمنا
-42.543247,22.96951,چرم
-17.77704,-13.639884,دستهای
33.558277,33.074318,مجهز
27.408337,4.295493,کرنومتر
22.164713,-25.461771,اسکمی
-36.03791,35.02089,خارج
8.463784,42.129295,چطوری
-9.953627,49.171803,مجددا
-23.099743,42.18969,تنظیمش
-16.971237,34.88977,انتظار
-5.922261,48.222355,نداشتم
-12.9567375,16.834991,خصوصیات
35.35126,13.104397,بجز
-43.74129,33.21972,خنک
-50.337093,21.974178,اصلاح
-10.292975,12.460714,واقعأ
26.862217,34.068565,مطرح
30.274815,35.07149,رقابت
-42.49378,33.219765,سرما
24.934422,27.73406,میگن
-46.799583,-1.7598013,طعمه
-45.66469,12.980172,سفیده
-53.61189,11.965158,پوستی
-28.752129,34.931587,نمیشینه
-34.733208,34.071175,جدا
-15.963707,42.956944,پولمو
-15.536807,43.16656,ریختم
-12.462912,-4.5980015,روشنم
40.21216,37.12631,قبلیم
40.189465,37.563858,J
39.9854,37.39735,Y
-3.408662,0.27495986,اینقدری
1.7729642,10.760246,تومشخصات
-0.15043682,31.879822,پشیمونم
34.590443,3.758505,چیزهای
-41.633705,11.015729,دیگش
-9.476973,7.243402,کادوش
-30.4951,36.24899,سرش
-35.157764,26.720377,مقاومت
29.551336,41.035774,کاهش
-2.7841284,58.465397,صدا
28.813473,32.530052,هاست
-54.80428,13.739888,مرطوب
-52.51712,-2.025659,شیرین
-50.414986,-2.3838155,ملایمه
-51.946106,-2.0175395,موندگاری
13.237691,16.996134,تکمیل
6.690345,-14.065492,ابزارم
-38.287895,21.580345,اندازش
-31.634428,27.905186,مگنت
-26.930489,14.624837,چکش
-30.457127,38.96565,خوردن
-25.970816,17.620937,تراز
-25.320616,-12.229697,آجر
8.147331,-4.645762,ویکی
31.261953,43.499348,انگلیسی
-15.284722,19.667574,منطقه
23.494099,35.89634,اسم
24.937553,36.25577,چین
27.300013,34.740704,آمریکا
24.705248,36.33256,کشور
-17.077614,23.924131,فعالیت
15.517066,-9.275582,بهرحال
25.667028,29.75579,تعصب
-12.50263,41.88528,بزارم
-6.89136,39.455803,یکماه
-42.167267,23.495981,کفش
25.142908,32.40497,رسمی
-38.700684,19.551777,۴۲
-37.938927,19.646515,میپوشم
-37.847996,20.076145,تنگه
-41.779327,36.121685,جارو
23.838968,25.727043,بگن
26.455626,45.335594,جواب
-35.30136,26.640059,استحکام
-36.32874,31.973854,لوله
-51.09689,15.29832,کشیدن
5.5728564,39.488255,چطوره
